region,site,catchment,type,Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
NE,BBWM,EB,managed,1992,1,1992,19921,-8.130785987,165,106.7961165,1.554363636,2.1012,0,0.157309091,NA,3.445818182,0.06,0.12,0.18,0.28,-8.340000153,143.3399963,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,2,1992,19922,-7.437697545,80,19.41747573,1.957,1.6068,0,0.1442,NA,3.9552,0.16,0.26,0.42,0.43,-7.159999847,105.5800018,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,3,1992,19923,-3.231308039,118,135.9223301,1.618571429,1.500857143,0,0.1442,NA,3.413714286,0.11,0.22,0.33,0.53,-3.704999924,88.72000122,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,4,1992,19924,3.0296005,93,116.5048544,1.407666667,1.6171,0,0.10815,NA,3.0488,0.11,0.2,0.31,0.34,2.845000029,60.84000015,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,5,1992,19925,10.36348914,24,48.54368932,1.5656,2.00232,0,0.08652,NA,3.6256,0.11,0.11,0.22,0.26,10.71500015,25.84000015,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,6,1992,19926,15.49651444,158,58.25242718,1.545,2.575,0,0,NA,3.405866667,0.14,0.22,0.36,0.59,15.89500046,122,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,7,1992,19927,15.84822895,78,29.12621359,1.304666667,1.5656,0,0,NA,2.9664,0.14,0.29,0.43,0.66,16.65999985,92.48999786,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,8,1992,19928,17.0187527,114,9.708737864,2.266,2.5956,0,0,NA,4.944,0.09,0.13,0.22,0.36,17.67000008,84.55000305,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,9,1992,19929,12.4899406,53,0,0,0,0,0,NA,0,0.03,0.08,0.11,0.21,13.59500027,62.45999908,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,10,1993,199310,5.689755052,134,58.25242718,1.716666667,2.2866,0,0,NA,3.7904,0.19,0.33,0.52,0.84,6.190000057,99.30999756,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,11,1993,199311,0.55004104,82,87.37864078,1.510666667,1.661733333,0,0,NA,3.332622222,0.06,0.27,0.33,0.34,0.294999987,99.05999756,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1992,12,1993,199312,-4.610853877,64,48.54368932,1.6068,1.58208,0,0.02884,NA,3.42784,0.01,0.13,0.14,0.18,-4.25,61.02999878,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,1,1993,19931,-8.281281897,96,67.96116505,1.559714286,1.712742857,0,0.0824,NA,3.343085714,0.04,0.15,0.19,0.26,-8.005000114,68.62999725,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,2,1993,19932,-11.82122041,88,29.12621359,1.373333333,1.1948,0,0.048066667,NA,3.076266667,0.03,0.2,0.23,0.16,-11.73999977,101.8199997,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,3,1993,19933,-3.29819511,104,97.08737864,1.442,1.76748,0,0.10094,NA,3.26304,0.02,0.12,0.14,0.28,-2.789999962,104.4499969,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,4,1993,19934,4.66248112,194,291.2621359,1.2772,2.06,0,0.05768,NA,3.021333333,0.1,0.15,0.25,0.37,4.809999943,163.3699951,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,5,1993,19935,11.22466017,36,38.83495146,1.4935,2.0703,0,0,NA,3.4608,0.15,0.23,0.38,0.37,11.26500034,57.38000107,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,6,1993,19936,15.57427066,96,29.12621359,1.373333333,1.6892,0,0,NA,3.186133333,0.18,0.26,0.44,0.62,15.70499992,110.0299988,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,7,1993,19937,18.39829854,47,0,0,0,0,0,NA,0,0.03,0.06,0.09,0.12,18.79000092,53.36999893,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,8,1993,19938,18.44846384,52,NA,NA,NA,NA,NA,NA,NA,0.15,0.21,0.36,0.65,18.95999908,37.20999908,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,9,1993,19939,12.76640716,109,NA,NA,NA,NA,NA,NA,NA,0.11,0.2,0.31,0.58,13.36999989,113.8000031,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,10,1994,199410,5.079410529,96,19.41747573,1.442,1.545,0,0,NA,2.9664,0.07,0.22,0.29,0.38,5.324999809,135.5399933,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,11,1994,199411,1.31032408,186,126.2135922,1.616307692,2.281846154,0,0,NA,3.194584615,0.09,0.28,0.37,0.45,1.570000052,135.1100006,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1993,12,1994,199412,-4.343305594,232,242.7184466,1.38432,2.803248,0,0.005768,NA,3.085056,0.11,0.22,0.33,0.46,-3.970000029,188.2799988,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,1,1994,19941,-13.31453399,120,97.08737864,1.3596,1.65624,0,0.04326,NA,3.1312,0.06,0.33,0.39,0.3,-13.10999966,144.1600037,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,2,1994,19942,-9.553330657,62,19.41747573,1.648,1.7922,0,0.0721,NA,3.7904,0.01,0.04,0.05,0.08,-9.199999809,26.56999969,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,3,1994,19943,-1.893566619,173,58.25242718,1.545,1.4626,0,0.1442,NA,3.1312,0.08,0.21,0.29,0.34,-1.63499999,154.6699982,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,4,1994,19944,4.6279228,81,233.0097087,1.167333333,1.3596,0,0.03605,NA,3.021333333,0.18,0.22,0.4,0.42,4.545000076,108.4899979,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,5,1994,19945,9.677896658,137,97.08737864,1.1742,1.98996,0,0,NA,3.16416,0.24,0.36,0.6,0.73,9.595000267,134.1999969,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,6,1994,19946,16.95660346,92,29.12621359,1.510666667,2.4308,0,0,NA,3.735466667,0.26,0.32,0.58,0.73,17.34499931,82.02999878,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,7,1994,19947,20.21261034,22,0,0,0,0,0,NA,0,0.03,0.1,0.13,0.12,20.78000069,70.91999817,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,8,1994,19948,16.89333944,81,NA,NA,NA,NA,NA,NA,NA,0.17,0.2,0.37,0.64,17.96999931,59.84999847,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,9,1994,19949,12.52449892,88,NA,NA,NA,NA,NA,NA,NA,0.04,0.07,0.11,0.2,12.93000031,116.5999985,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,10,1995,199510,7.729810716,65,0,0,0,0,NA,NA,0,0.06,0.14,0.2,0.28,8.0799999239999991,63.18999863,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,11,1995,199511,2.76177352,124,58.25242718,1.648,2.266,0,0,NA,3.6256,0.07,0.14,0.21,0.26,3.345000029,136.0599976,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1994,12,1995,199512,-3.440330135,72,58.25242718,1.579333333,1.9158,0,0.024033333,NA,3.4608,0.04,0.13,0.17,0.17,-3.109999895,82.66000366,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,1,1995,19951,-5.806460271,154,97.08737864,1.4008,2.24952,0.01442,0.0721,NA,2.99936,0.08,0.41,0.49,0.36,-5.59499979,135.1799927,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,2,1995,19952,-8.905362157,51,19.41747573,1.545,1.4832,0,0.0721,NA,3.1312,0.03,0.09,0.12,0.09,-8.965000153,88.59999847,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,3,1995,19953,-2.394821514,125,135.9223301,1.397857143,1.739228571,0,0.0412,NA,2.989942857,0.14,0.24,0.38,0.42,-1.139999986,80.33000183,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,4,1995,19954,3.66892942,79,116.5048544,1.2875,2.2454,0,0.03605,NA,3.076266667,0.19,0.23,0.42,0.44,2.8099999430000002,80.61000061,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,5,1995,19955,10.59759388,109,77.66990291,1.2875,2.20935,0,0,NA,3.1724,0.13,0.23,0.36,0.36,10.09500027,111.4300003,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,6,1995,19956,16.88748682,92,29.12621359,1.442,2.3896,0,0,NA,3.296,0.12,0.15,0.27,0.24,17.25499916,73.98999786,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,7,1995,19957,19.70259642,94,NA,NA,NA,NA,NA,NA,NA,0.1,0.17,0.27,0.23,19.97999954,81.76999664,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,8,1995,19958,17.87992374,45,0,0,0,0,0,NA,0,0.11,0.19,0.3,0.36,18.64500046,34.54999924,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,9,1995,19959,11.20264318,84,NA,NA,NA,NA,NA,NA,NA,0.18,0.2,0.38,0.47,11.79500008,66.52999878,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,10,1996,199610,9.075913019,183,38.83495146,1.442,2.9046,0,0,NA,2.7192,0.1,0.28,0.38,0.46,10.03499985,160.9499969,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,11,1996,199611,0.15262036,228,223.3009709,1.334521739,2.8428,0.006269565,0,NA,2.651130435,0.17,0.59,0.76,0.69,0.430000007,221.5,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1995,12,1996,199612,-5.505468452,126,38.83495146,1.4935,1.6995,0,0,NA,2.7192,0.16,0.11,0.27,0.25,-6.315000057,99.40000153,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,1,1996,19961,-7.771267981,146,252.4271845,1.402384615,2.077430769,0.011092308,0.033276923,NA,2.674830769,0.05,0.17,0.22,0.53,-8.550000191,124.2799988,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,2,1996,19962,-5.820010669,96,87.37864078,1.670888889,1.8952,0,0.032044444,NA,2.856533333,0.05,0.25,0.3,0.34,-6.724999905,93.69000244,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,3,1996,19963,-1.458800658,107,87.37864078,1.510666667,1.854,0,0.032044444,NA,2.856533333,0.13,0.3,0.43,0.41,-2.75999999,89.18000031,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,4,1996,19964,4.74887692,174,223.3009709,1.209130435,2.165686957,0,0.018808696,NA,2.6368,0.15,0.28,0.43,0.46,4.534999847,136.3999939,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,5,1996,19965,10.60595477,126,145.631068,1.222266667,2.15064,0,0,NA,2.790613333,0.29,0.29,0.58,0.53,9.6700000760000009,138.8600006,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,6,1996,19966,16.41230992,158,87.37864078,1.213111111,2.156133333,0.016022222,0,NA,3.076266667,0.15,0.26,0.41,0.38,15.89000034,113.0500031,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,7,1996,19967,17.76287136,253,174.7572816,1.144444444,2.4514,0.008011111,0,NA,2.856533333,0.26,0.43,0.69,0.92,17.76000023,180.9799957,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,8,1996,19968,18.03878053,3,9.708737864,1.236,0.1236,0,0,NA,2.9664,0,0.01,0.01,0.01,18.41500092,31.60000038,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,9,1996,19969,13.06015288,157,29.12621359,1.442,2.678,0,0,NA,3.735466667,0.03,0.1,0.13,0.18,13.49499989,172.0700073,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,10,1997,199710,6.199768968,125,67.96116505,1.206571429,1.959942857,0,0,NA,3.107657143,0.14,0.35,0.49,0.52,6.735000134,101.8099976,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,11,1997,199711,0.41180776,57,48.54368932,1.3184,1.65624,0,0,NA,3.296,0.04,0.12,0.16,0.15,0.104999997,80.77999878,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1996,12,1997,199712,-0.723042877,294,262.1359223,1.289407407,2.6368,0,0.016022222,NA,2.929777778,0.19,0.95,1.14,0.94,-1.070000052,188.9199982,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,1,1997,19971,-7.721102677,107,67.96116505,1.324285714,1.748057143,0,0.0618,NA,3.107657143,0.06,0.18,0.24,0.36,-8.18500042,120.6100006,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,2,1997,19972,-4.563973207,55,48.54368932,1.4008,1.53264,0,0.05768,NA,2.9664,0.11,0.28,0.39,0.31,-5.610000134,71.36000061,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,3,1997,19973,-2.846707381,94,58.25242718,1.442,1.6274,0,0.048066667,NA,3.186133333,0.06,0.23,0.29,0.28,-3.765000105,111.8899994,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,4,1997,19974,3.51341698,106,184.4660194,1.149263158,2.250821053,0,0.083484211,NA,2.844968421,0.16,0.28,0.44,0.45,3.2249999049999998,84.76000214,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,5,1997,19975,8.36523789,108,126.2135922,0.998307692,2.262830769,0,0.066553846,NA,2.738215385,0.2,0.21,0.41,0.46,8.7950000760000009,113.9400024,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,6,1997,19976,15.56563108,61,9.708737864,1.648,2.8428,0,0,NA,4.6144,0.23,0.22,0.45,0.43,16.20499992,76.93000031,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,7,1997,19977,18.69929035,110,19.41747573,1.339,1.9776,0,0,NA,2.8016,0.22,0.32,0.54,0.75,19.44499969,74.97000122,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,8,1997,19978,15.84822895,36,NA,NA,NA,NA,NA,NA,NA,0.05,0.08,0.13,0.23,17.85000038,72.91999817,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,9,1997,19979,11.88517,139,0,0,0,0,0,NA,0,0.17,0.39,0.56,0.95,13.18500042,85.87000275,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,10,1998,199810,5.03760611,19,0,0,0,0,0,NA,0,0.03,0.04,0.07,0.09,6.614999771,39.36000061,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,11,1998,199811,-0.66813974,108,77.66990291,1.31325,2.5029,0,0,NA,3.09,0.05,0.11,0.16,0.19,0.239999995,126.4899979,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1997,12,1998,199812,-5.672686129,110,29.12621359,1.373333333,2.0188,0,0,NA,3.405866667,0.11,0.42,0.53,0.35,-4.925000191,87.02999878,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,1,1998,19981,-6.36663949,90,77.66990291,1.1845,2.02395,0,0.03605,NA,3.09,0.01,0.04,0.05,0.09,-6.2100000380000004,183.6799927,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,2,1998,19982,-3.656817307,38,126.2135922,1.077538462,2.167753846,0,0.022184615,NA,2.941046154,0,0.03,0.03,0.07,-2.75999999,118.8499985,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,3,1998,19983,-0.781569065,223,300.9708738,0.843935484,3.317264516,0,0.018606452,NA,2.615535484,0.1,0.21,0.31,0.47,-0.360000014,135.8300018,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,4,1998,19984,4.57608532,70,97.08737864,0.9888,2.2866,0,0,NA,3.1312,0.1,0.11,0.21,0.23,5.875,97.08999634,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,5,1998,19985,12.93028048,113,106.7961165,0.936363636,2.618072727,0,0,NA,2.996363636,0.11,0.13,0.24,0.27,13.42500019,89.94999695,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,6,1998,19986,13.98458794,174,116.5048544,1.0815,2.7295,0,0,NA,2.938933333,0.26,0.39,0.65,0.87,14.72999954,151.2799988,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,7,1998,19987,17.56221015,60,19.41747573,1.133,2.3484,0,0,NA,2.9664,0.16,0.17,0.33,0.46,19.24500084,72.01999664,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,8,1998,19988,17.52040573,40,0,0,0,0,0,NA,0,0.1,0.16,0.26,0.34,18.96999931,51.63999939,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,9,1998,19989,13.46621314,66,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.4,0.45,14.08500004,65.73000336,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,10,1999,199910,7.177992381,134,58.25242718,1.201666667,2.3484,0,0,NA,3.076266667,0.14,0.21,0.35,0.48,7.599999905,160.3000031,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,11,1999,199911,1.05977626,93,58.25242718,1.373333333,2.0806,0,0,NA,3.515733333,0.11,0.23,0.34,0.47,1.684999943,81.98000336,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1998,12,1999,199912,-2.637685284,31,48.54368932,1.3596,2.00232,0,0.08652,NA,3.49376,0.04,0.05,0.09,0.17,-2.0199999809999998,55.27000046,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,1,1999,19991,-8.206033942,209,223.3009709,1.209130435,2.004469565,0.031347826,0.068965217,NA,3.167026087,0.11,0.4,0.51,0.66,-7.514999866,173.6999969,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,2,1999,19992,-4.082625179,100,67.96116505,1.177142857,2.330742857,0,0.103,NA,3.201828571,0.07,0.11,0.18,0.31,-4.0050001139999996,98.61000061,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,3,1999,19993,-0.18794631,386,233.0097087,1.201666667,1.854,0.006008333,0.078108333,NA,2.5544,0.57,0.85,1.42,2.09,0.100000001,183.0099945,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,4,1999,19994,5.12037886,7,67.96116505,1.265428571,1.836342857,0,0.0412,NA,2.919314286,0.09,0.12,0.21,0.18,5.485000134,22.26000023,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,5,1999,19995,10.82333775,70,48.54368932,1.1536,2.07648,0,0,NA,2.83456,0.1,0.14,0.24,0.35,13.02999973,76.08999634,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,6,1999,19996,16.87020766,56,9.708737864,0.824,1.1124,0,0,NA,1.9776,0.2,0.37,0.57,0.68,18.174999239999998,64.41999817,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,7,1999,19997,18.77453831,51,0,0,0,0,0,NA,0,0.06,0.16,0.22,0.36,20.25499916,70.55999756,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,8,1999,19998,16.74284353,79,0,0,0,0,0,NA,0,0.13,0.14,0.27,0.41,18.25499916,67.98999786,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,9,1999,19999,15.61746856,212,48.54368932,1.236,2.89224,0,0,NA,2.6368,0.18,0.25,0.43,0.72,17.05999947,233.9900055,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,10,2000,200010,5.597785329,111,67.96116505,1.265428571,2.754514286,0,0,NA,3.013485714,0.12,0.19,0.31,0.47,6.525000095,109.0800018,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,11,2000,200011,3.31470664,128,106.7961165,1.348363636,2.494472727,0,0,NA,2.9664,0.12,0.27,0.39,0.49,3.8150000569999998,124.4000015,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,1999,12,2000,200012,-2.73801589,132,135.9223301,1.162428571,2.507314286,0.0103,0.0103,NA,2.730971429,0.06,0.27,0.33,0.27,-2.3949999809999998,110.0400009,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,1,2000,20001,-8.231116594,117,67.96116505,1.265428571,2.295428571,0.0206,0.0412,NA,3.013485714,0.14,0.28,0.42,0.41,-7.889999866,125.3399963,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,2,2000,20002,-7.705822441,60,87.37864078,1.281777778,2.815333333,0.016022222,0.096133333,NA,2.893155556,0.06,0.19,0.25,0.29,-5.599999905,89.41999817,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,3,2000,20003,0.414037329,93,223.3009709,1.003130435,2.643965217,0.01253913,0.031347826,NA,2.765773913,0.14,0.29,0.43,0.46,1.389999986,117.1399994,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,4,2000,20004,4.109548,193,184.4660194,1.019157895,2.341894737,0.015178947,0.015178947,NA,2.810273684,0.38,0.67,1.05,1.14,4.6300001139999996,153.1600037,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,5,2000,20005,9.017386832,122,97.08737864,1.1124,2.05176,0.01442,0,NA,2.86752,0.4,0.4,0.8,0.87,9.960000038,117.9300003,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,6,2000,20006,14.14873996,76,29.12621359,1.03,1.8128,0,0,NA,2.526933333,0.14,0.19,0.33,0.38,15.56000042,61.90999985,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,7,2000,20007,16.12413812,87,9.708737864,1.03,1.4832,0,0,NA,2.3072,0.07,0.12,0.19,0.28,17.55999947,86.05000305,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,8,2000,20008,16.37496464,52,0,0,0,0,0,NA,0,0.14,0.15,0.29,0.31,17.73500061,51.95999908,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,9,2000,20009,11.55686596,101,0,0,0,0,0,NA,0,0.18,0.22,0.4,0.48,12.96500015,73.76000214,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,10,2001,200110,6.492399903,80,9.708737864,2.06,5.0676,0,0,NA,4.2848,0.08,0.12,0.2,0.4,7.599999905,102.3399963,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,11,2001,200111,1.949653,127,67.96116505,1.353714286,2.648571429,0,0,NA,3.060571429,0.04,0.05,0.09,0.14,2.595000029,87.20999908,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2000,12,2001,200112,-6.600744239,94,67.96116505,1.324285714,2.736857143,0,0.0206,NA,3.013485714,0.05,0.18,0.23,0.28,-6.355000019,116.9499969,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,1,2001,20011,-9.961819555,64,9.708737864,1.648,1.9776,0,0,NA,3.6256,0.04,0.17,0.21,0.19,-8.510000229,46.27999878,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,2,2001,20012,-8.340703893,119,9.708737864,2.06,2.5956,0,0,NA,4.2848,0.25,0.58,0.83,0.73,-7.364999771,75.37999725,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,3,2001,20013,-3.983787587,55,19.41747573,1.339,1.6686,0,0,NA,2.6368,0.05,0.1,0.15,0.15,-2.835000038,111.6800003,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,4,2001,20014,3.5911732,157,242.7184466,1.01352,2.640096,0,0.017304,NA,2.860928,0.1,0.12,0.22,0.41,4.0050001139999996,36.88999939,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,5,2001,20015,11.37515608,42,19.41747573,1.442,3.708,0,0,NA,3.7904,0.04,0.06,0.1,0.15,12.36999989,50.11000061,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,6,2001,20016,16.87020766,69,19.41747573,1.133,1.854,0,0,NA,2.6368,0.06,0.11,0.17,0.23,17.64500046,87.25,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,7,2001,20017,16.6940869,80,0,0,0,0,0,NA,0,0.05,0.06,0.11,0.11,18.13500023,62.86000061,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,8,2001,20018,18.9530171,27,NA,NA,NA,NA,NA,NA,NA,0.08,0.09,0.17,0.3,20.09000015,30.75,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,9,2001,20019,14.57923167,63,NA,NA,NA,NA,NA,NA,NA,0.09,0.13,0.22,0.34,14.71000004,88.40000153,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,10,2002,200210,9.063875097,79,NA,NA,NA,NA,NA,NA,NA,0.09,0.17,0.26,0.34,8.975000381,46.99000168,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,11,2002,200211,2.907611333,41.1,0,0,0,0,0,NA,0,0.18,0.39,0.57,0.42,3.734999895,60.74000168,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2001,12,2002,200212,-2.058828219,99.4,38.83495146,1.545,2.8737,0,0.03605,NA,3.0488,0.09,0.31,0.4,0.3,-0.920000017,74.27999878,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2002,1,2002,20021,-5.281409594,87.9,19.41747573,1.854,2.0394,0,0,NA,3.9552,0.09,0.22,0.31,0.2,-4.9149999619999996,88.19000244,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2002,2,2002,20022,-5.850653514,122,135.9223301,1.236,2.957571429,0.0103,0.0412,NA,2.848685714,0.17,0.36,0.53,0.41,-5.0050001139999996,124.0299988,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2002,3,2002,20023,-1.744824794,90.8,194.1747573,1.0815,2.79336,0.00721,0.01442,NA,2.85104,0.09,0.11,0.2,0.24,-1.399999976,122.5999985,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2002,4,2002,20024,3.377922333,269,165.0485437,1.054235294,2.624682353,0,0,NA,2.9664,0.43,0.48,0.91,0.83,4.730000019,144.2700043,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2002,5,2002,20025,9.385883871,76.3,87.37864078,1.052888889,2.403333333,0,0,NA,3.112888889,0.14,0.14,0.28,0.27,9.729999542,84.75,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2002,6,2002,20026,13.30089667,80.6,19.41747573,1.236,2.2248,0,0,NA,3.1312,0.2,0.24,0.44,0.33,14.86499977,90.55999756,NA,NA,NA,NA,NA,NA
NE,BBWM,EB,managed,2002,7,2002,20027,16.95537935,108,9.708737864,0.412,0.8652,0,0,NA,0.9888,0.36,0.27,0.63,0.52,18.799999239999998,93.48999786,NA,NA,NA,NA,NA,NA
